mag,depth,rad,prov_enco,lat,lon
0.02255407345417887,0.08055026233635311,0.1530454984390709,0.1369354459718003,-0.019976465059415572,0.9748998250568817
0.01974785238190743,0.14362074459569038,0.19747852381907427,0.035905186148922595,-0.06400099431045453,0.9667471370597409
0.017026525968393245,0.7959900890223841,0.25965452101799696,0.021283157460491555,0.01106724187945561,0.5459981214914504
0.015910990647219018,0.6629579436341257,0.3606491213369644,0.06364396258887607,-0.00042429308392584046,0.6527749096199056
0.014555149046615867,0.046952093698760855,0.8592233146873237,0.0985993967673978,-0.040237944299838055,0.49797390576905765
0.005193022557636116,0.9573224193207449,0.08128209220647835,0.02709403073549278,0.0018965821514844946,0.2759752813999402
0.03356752936376869,0.07459450969726375,0.2685402349101495,0.037297254848631875,0.012158905080653992,0.9589870166680229
0.020566229774930923,0.6957511774923439,0.45508253118996084,0.06563690353701358,0.020041134546634812,0.551087442096766
0.013876574562402433,0.03303946324381531,0.9416247024487364,0.06607892648763063,-0.0150990347024236,0.32781755430513554
0.0277924112270452,0.6919743203468397,0.2438925883189681,0.045375365268645225,-0.048665079250622,0.6756391888501274
0.012716306713393284,0.022309310023496988,0.9459147449962723,0.022309310023496988,-0.007138979207519037,0.3225480043197195
0.019344264364377542,0.06045082613867982,0.5803279309313263,0.006045082613867982,-0.012029714401597284,0.8117941442163312
0.023495182151488856,0.07579091016609309,0.3789545508304654,0.05305363711626516,-0.062451709976860705,0.9183584584825499
0.029557675228114307,0.07578891084131874,0.3789445542065937,0.05305223758892312,-0.06252585144408795,0.9181826548425766
0.0258053657991773,0.073729616569078,0.4350047377575602,0.0516107315983546,-0.060089637503798574,0.8935292232006563
0.01966710126218688,0.04275456796127583,0.7909595072836029,0.04275456796127583,-0.01723009088839416,0.6083119929530325
0.021460149610643377,0.0766433914665835,0.35255960074628406,0.053650374026608445,-0.06346072813433112,0.9286879744005923
0.025967407744980835,0.08401220152787918,0.3589612247100292,0.05346231006319584,-0.0631619006032328,0.9255089619225818
0.03126573947031695,0.20280479656421807,0.36335859384422403,0.1774541969936908,-0.058052873016507425,0.8893835349326646
0.019829274092251492,0.5884816827377862,0.2878443013391346,0.14072388065468802,-0.05660937926336313,0.739887785242171
0.029090554236395273,0.6060532132582348,0.34545033155719385,0.13333170691681168,-0.054484183871915316,0.7012641730611036
0.02842707134788343,0.0768299225618471,0.34573465152831195,0.05378094579329297,-0.06369200580377124,0.9310250016044632
0.021147588898261998,0.1096541646576548,0.2819678519768266,0.0548270823288274,-0.06563584998793909,0.9490567951120024
0.025421020436619833,0.07703339526248434,0.3389469391549311,0.05392337668373904,-0.06386068467259952,0.9335677171860477
0.023623470603925105,0.07620474388362937,0.36578277064142095,0.05334332071854055,-0.06286891370399422,0.923601495869588
0.022573939591062173,0.10922873995675245,0.40778729583854245,0.050973411979817806,-0.07638729880975555,0.9015740196030346
0.025775923560987214,0.10023970273717249,0.47971857738503976,0.050119851368586245,-0.057781028649213,0.8679326261285749
0.026873030818138584,0.08143342672163208,0.09772011206595849,0.057003398705142455,-0.0713356818081497,0.9872988655730672
0.02979926333081181,0.07640836751490208,0.35911932732003976,0.05348585726043145,-0.06311331156730912,0.9259930059130983
0.04386073004307073,0.0817742424531827,0.4163052343071119,0.05203815428838899,-0.060810300297003135,0.9009291311728375
0.019596489493974356,0.24495611867467945,0.7250701112770512,0.029394734240961534,-0.021017234982287497,0.6423239343887446
0.007892081041761137,0.8883179591191606,0.39827478745631784,0.027530515261957454,0.0066990920470763144,0.2267229700206403
0.034678410190354475,0.08458148826915726,0.06766519061532582,0.06766519061532582,-0.07079470568128463,0.9886730163781793
0.025814927753496246,0.3665719740996467,0.5730913961276167,0.05162985550699249,-0.02096172133583895,0.7303559360019158
0.026803615990388385,0.32059226968895915,0.5833728186143354,0.052556109785075265,-0.02123266835317041,0.7436163973490301
0.028850441076379123,0.2727678065403117,0.6084820299745415,0.05245534741159841,-0.021191960354285756,0.7425054426111755
